Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,AFF GDP Q_n-5,AFF GDP Q_n-6,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,NINO3.4 SST Q_n-5,NINO3.4 SST Q_n-6,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,Area Harvested Q_n-5,Area Harvested Q_n-6,PALAY YIELD Q_n
Albay,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,103514.7,106899.1,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,16080.0,7840.0,11430.0,12620.0,11720.0,13750.0,14080.0,38592.0
Albay,1998,1,Irrigated Palay,137046.0,99570.3,106215.2,113363.8,125319.5,103514.7,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,12370.0,16080.0,7840.0,11430.0,12620.0,11720.0,13750.0,36368.0
Albay,1998,2,Irrigated Palay,112724.5,137046.0,99570.3,106215.2,113363.8,125319.5,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,7750.0,12370.0,16080.0,7840.0,11430.0,12620.0,11720.0,22088.0
Albay,1998,3,Irrigated Palay,103829.1,112724.5,137046.0,99570.3,106215.2,113363.8,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,7550.0,7750.0,12370.0,16080.0,7840.0,11430.0,12620.0,20989.0
Albay,1998,4,Irrigated Palay,100814.7,103829.1,112724.5,137046.0,99570.3,106215.2,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,9840.0,7550.0,7750.0,12370.0,16080.0,7840.0,11430.0,11020.0
Albay,1999,1,Irrigated Palay,131848.1,100814.7,103829.1,112724.5,137046.0,99570.3,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,12560.0,9840.0,7550.0,7750.0,12370.0,16080.0,7840.0,32907.0
Albay,1999,2,Irrigated Palay,129091.1,131848.1,100814.7,103829.1,112724.5,137046.0,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,7730.0,12560.0,9840.0,7550.0,7750.0,12370.0,16080.0,22031.0
Albay,1999,3,Irrigated Palay,117599.4,129091.1,131848.1,100814.7,103829.1,112724.5,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,11280.0,7730.0,12560.0,9840.0,7550.0,7750.0,12370.0,30434.0
Albay,1999,4,Irrigated Palay,113313.6,117599.4,129091.1,131848.1,100814.7,103829.1,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,10230.0,11280.0,7730.0,12560.0,9840.0,7550.0,7750.0,29053.0
Albay,2000,1,Irrigated Palay,148640.2,113313.6,117599.4,129091.1,131848.1,100814.7,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,9320.0,10230.0,11280.0,7730.0,12560.0,9840.0,7550.0,22834.0
Albay,2000,2,Irrigated Palay,125530.2,148640.2,113313.6,117599.4,129091.1,131848.1,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,6980.0,9320.0,10230.0,11280.0,7730.0,12560.0,9840.0,17380.0
Albay,2000,3,Irrigated Palay,124887.5,125530.2,148640.2,113313.6,117599.4,129091.1,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,12780.0,6980.0,9320.0,10230.0,11280.0,7730.0,12560.0,36679.0
Albay,2000,4,Irrigated Palay,113497.5,124887.5,125530.2,148640.2,113313.6,117599.4,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,8510.0,12780.0,6980.0,9320.0,10230.0,11280.0,7730.0,22572.0
Albay,2001,1,Irrigated Palay,151564.7,113497.5,124887.5,125530.2,148640.2,113313.6,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,9320.0,8510.0,12780.0,6980.0,9320.0,10230.0,11280.0,23300.0
Albay,2001,2,Irrigated Palay,122880.6,151564.7,113497.5,124887.5,125530.2,148640.2,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,7580.0,9320.0,8510.0,12780.0,6980.0,9320.0,10230.0,19860.0
Albay,2001,3,Irrigated Palay,125987.5,122880.6,151564.7,113497.5,124887.5,125530.2,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,6983.0,7580.0,9320.0,8510.0,12780.0,6980.0,9320.0,19335.0
Albay,2001,4,Irrigated Palay,121929.4,125987.5,122880.6,151564.7,113497.5,124887.5,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,7820.0,6983.0,7580.0,9320.0,8510.0,12780.0,6980.0,21114.0
Albay,2002,1,Irrigated Palay,164560.6,121929.4,125987.5,122880.6,151564.7,113497.5,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,9330.0,7820.0,6983.0,7580.0,9320.0,8510.0,12780.0,28456.0
Albay,2002,2,Irrigated Palay,139121.7,164560.6,121929.4,125987.5,122880.6,151564.7,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,8372.0,9330.0,7820.0,6983.0,7580.0,9320.0,8510.0,25535.0
Albay,2002,3,Irrigated Palay,133602.0,139121.7,164560.6,121929.4,125987.5,122880.6,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,8215.0,8372.0,9330.0,7820.0,6983.0,7580.0,9320.0,25170.0
Albay,2002,4,Irrigated Palay,131605.2,133602.0,139121.7,164560.6,121929.4,125987.5,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,8740.0,8215.0,8372.0,9330.0,7820.0,6983.0,7580.0,23685.0
Albay,2003,1,Irrigated Palay,180752.5,131605.2,133602.0,139121.7,164560.6,121929.4,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,8941.0,8740.0,8215.0,8372.0,9330.0,7820.0,6983.0,25321.0
Albay,2003,2,Irrigated Palay,148870.5,180752.5,131605.2,133602.0,139121.7,164560.6,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,7820.0,8941.0,8740.0,8215.0,8372.0,9330.0,7820.0,24555.0
Albay,2003,3,Irrigated Palay,140507.6,148870.5,180752.5,131605.2,133602.0,139121.7,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,7583.0,7820.0,8941.0,8740.0,8215.0,8372.0,9330.0,24959.0
Albay,2003,4,Irrigated Palay,139398.9,140507.6,148870.5,180752.5,131605.2,133602.0,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,9818.0,7583.0,7820.0,8941.0,8740.0,8215.0,8372.0,30338.0
Albay,2004,1,Irrigated Palay,191659.6,139398.9,140507.6,148870.5,180752.5,131605.2,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,8930.0,9818.0,7583.0,7820.0,8941.0,8740.0,8215.0,33398.0
Albay,2004,2,Irrigated Palay,175281.0,191659.6,139398.9,140507.6,148870.5,180752.5,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,7860.0,8930.0,9818.0,7583.0,7820.0,8941.0,8740.0,28453.0
Albay,2004,3,Irrigated Palay,171867.2,175281.0,191659.6,139398.9,140507.6,148870.5,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,8960.0,7860.0,8930.0,9818.0,7583.0,7820.0,8941.0,31450.0
Albay,2004,4,Irrigated Palay,175144.1,171867.2,175281.0,191659.6,139398.9,140507.6,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,9804.0,8960.0,7860.0,8930.0,9818.0,7583.0,7820.0,30784.0
Albay,2005,1,Irrigated Palay,222223.9,175144.1,171867.2,175281.0,191659.6,139398.9,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,8916.0,9804.0,8960.0,7860.0,8930.0,9818.0,7583.0,33774.0
Albay,2005,2,Irrigated Palay,188460.1,222223.9,175144.1,171867.2,175281.0,191659.6,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,9984.0,8916.0,9804.0,8960.0,7860.0,8930.0,9818.0,36726.0
Albay,2005,3,Irrigated Palay,180793.2,188460.1,222223.9,175144.1,171867.2,175281.0,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,11346.0,9984.0,8916.0,9804.0,8960.0,7860.0,8930.0,44112.0
Albay,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,175144.1,171867.2,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,10134.0,11346.0,9984.0,8916.0,9804.0,8960.0,7860.0,35020.0
Albay,2006,1,Irrigated Palay,244281.1,186337.0,180793.2,188460.1,222223.9,175144.1,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,10170.0,10134.0,11346.0,9984.0,8916.0,9804.0,8960.0,39252.0
Albay,2006,2,Irrigated Palay,210596.4,244281.1,186337.0,180793.2,188460.1,222223.9,26.09,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,10188.0,10170.0,10134.0,11346.0,9984.0,8916.0,9804.0,39552.0
Albay,2006,3,Irrigated Palay,202886.6,210596.4,244281.1,186337.0,180793.2,188460.1,27.709999999999997,26.09,26.276666666666667,26.99,27.98,27.21666666666667,9168.0,10188.0,10170.0,10134.0,11346.0,9984.0,8916.0,33922.0
Albay,2006,4,Irrigated Palay,203640.3,202886.6,210596.4,244281.1,186337.0,180793.2,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,27.98,8898.0,9168.0,10188.0,10170.0,10134.0,11346.0,9984.0,19800.0
Albay,2007,1,Irrigated Palay,258094.3,203640.3,202886.6,210596.4,244281.1,186337.0,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,5982.0,8898.0,9168.0,10188.0,10170.0,10134.0,11346.0,23232.0
Albay,2007,2,Irrigated Palay,225815.3,258094.3,203640.3,202886.6,210596.4,244281.1,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,9360.0,5982.0,8898.0,9168.0,10188.0,10170.0,10134.0,36834.0
Albay,2007,3,Irrigated Palay,225863.8,225815.3,258094.3,203640.3,202886.6,210596.4,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,9936.0,9360.0,5982.0,8898.0,9168.0,10188.0,10170.0,38814.0
Albay,2007,4,Irrigated Palay,225946.3,225863.8,225815.3,258094.3,203640.3,202886.6,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,8643.0,9936.0,9360.0,5982.0,8898.0,9168.0,10188.0,27485.0
Albay,2008,1,Irrigated Palay,301804.3,225946.3,225863.8,225815.3,258094.3,203640.3,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,6159.0,8643.0,9936.0,9360.0,5982.0,8898.0,9168.0,22666.0
Albay,2008,2,Irrigated Palay,267036.3,301804.3,225946.3,225863.8,225815.3,258094.3,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,9213.0,6159.0,8643.0,9936.0,9360.0,5982.0,8898.0,31785.0
Albay,2008,3,Irrigated Palay,293394.2,267036.3,301804.3,225946.3,225863.8,225815.3,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,9042.0,9213.0,6159.0,8643.0,9936.0,9360.0,5982.0,36439.0
Albay,2008,4,Irrigated Palay,274774.3,293394.2,267036.3,301804.3,225946.3,225863.8,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,10141.0,9042.0,9213.0,6159.0,8643.0,9936.0,9360.0,35189.0
Albay,2009,1,Irrigated Palay,333368.4,274774.3,293394.2,267036.3,301804.3,225946.3,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,7789.0,10141.0,9042.0,9213.0,6159.0,8643.0,9936.0,26171.0
Albay,2009,2,Irrigated Palay,296534.9,333368.4,274774.3,293394.2,267036.3,301804.3,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,10106.0,7789.0,10141.0,9042.0,9213.0,6159.0,8643.0,37784.0
Albay,2009,3,Irrigated Palay,287441.7,296534.9,333368.4,274774.3,293394.2,267036.3,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,10417.0,10106.0,7789.0,10141.0,9042.0,9213.0,6159.0,37864.0
Albay,2009,4,Irrigated Palay,273942.3,287441.7,296534.9,333368.4,274774.3,293394.2,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,9182.0,10417.0,10106.0,7789.0,10141.0,9042.0,9213.0,33211.0
Albay,2010,1,Irrigated Palay,362066.3,273942.3,287441.7,296534.9,333368.4,274774.3,28.09,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,7452.0,9182.0,10417.0,10106.0,7789.0,10141.0,9042.0,26529.0
Albay,2010,2,Irrigated Palay,312501.2,362066.3,273942.3,287441.7,296534.9,333368.4,28.12,28.09,27.633333333333336,27.94666666666667,26.166666666666668,26.290000000000003,10657.0,7452.0,9182.0,10417.0,10106.0,7789.0,10141.0,44107.0
Albay,2010,3,Irrigated Palay,292304.1,312501.2,362066.3,273942.3,287441.7,296534.9,27.776666666666667,28.12,28.09,27.633333333333336,27.94666666666667,26.166666666666668,10417.0,10657.0,7452.0,9182.0,10417.0,10106.0,7789.0,38042.0
Albay,2010,4,Irrigated Palay,293158.5,292304.1,312501.2,362066.3,273942.3,287441.7,25.843333333333334,27.776666666666667,28.12,28.09,27.633333333333336,27.94666666666667,11080.0,10417.0,10657.0,7452.0,9182.0,10417.0,10106.0,38433.0
Albay,2011,1,Irrigated Palay,394354.0,293158.5,292304.1,312501.2,362066.3,273942.3,25.393333333333334,25.843333333333334,27.776666666666667,28.12,28.09,27.633333333333336,7452.0,11080.0,10417.0,10657.0,7452.0,9182.0,10417.0,28893.0
Albay,2011,2,Irrigated Palay,353982.1,394354.0,293158.5,292304.1,312501.2,362066.3,25.679999999999996,25.393333333333334,25.843333333333334,27.776666666666667,28.12,28.09,14544.0,7452.0,11080.0,10417.0,10657.0,7452.0,9182.0,56846.0
Albay,2011,3,Irrigated Palay,340422.5,353982.1,394354.0,293158.5,292304.1,312501.2,27.313333333333333,25.679999999999996,25.393333333333334,25.843333333333334,27.776666666666667,28.12,10745.0,14544.0,7452.0,11080.0,10417.0,10657.0,7452.0,39393.0
Albay,2011,4,Irrigated Palay,321381.7,340422.5,353982.1,394354.0,293158.5,292304.1,26.560000000000002,27.313333333333333,25.679999999999996,25.393333333333334,25.843333333333334,27.776666666666667,10018.0,10745.0,14544.0,7452.0,11080.0,10417.0,10657.0,34467.0
Albay,2012,1,Irrigated Palay,414178.3,321381.7,340422.5,353982.1,394354.0,293158.5,25.856666666666666,26.560000000000002,27.313333333333333,25.679999999999996,25.393333333333334,25.843333333333334,10045.0,10018.0,10745.0,14544.0,7452.0,11080.0,10417.0,38809.0
Albay,2012,2,Irrigated Palay,347054.9,414178.3,321381.7,340422.5,353982.1,394354.0,26.293333333333333,25.856666666666666,26.560000000000002,27.313333333333333,25.679999999999996,25.393333333333334,13084.0,10045.0,10018.0,10745.0,14544.0,7452.0,11080.0,51747.0
Albay,2012,3,Irrigated Palay,337675.2,347054.9,414178.3,321381.7,340422.5,353982.1,27.643333333333334,26.293333333333333,25.856666666666666,26.560000000000002,27.313333333333333,25.679999999999996,10052.0,13084.0,10045.0,10018.0,10745.0,14544.0,7452.0,37594.0
Albay,2012,4,Irrigated Palay,334959.8,337675.2,347054.9,414178.3,321381.7,340422.5,27.45,27.643333333333334,26.293333333333333,25.856666666666666,26.560000000000002,27.313333333333333,10095.0,10052.0,13084.0,10045.0,10018.0,10745.0,14544.0,37553.0
Albay,2013,1,Irrigated Palay,428783.4,334959.8,337675.2,347054.9,414178.3,321381.7,26.876666666666665,27.45,27.643333333333334,26.293333333333333,25.856666666666666,26.560000000000002,8280.0,10095.0,10052.0,13084.0,10045.0,10018.0,10745.0,32322.0
Albay,2013,2,Irrigated Palay,355840.1,428783.4,334959.8,337675.2,347054.9,414178.3,26.453333333333333,26.876666666666665,27.45,27.643333333333334,26.293333333333333,25.856666666666666,12887.0,8280.0,10095.0,10052.0,13084.0,10045.0,10018.0,56558.0
Albay,2013,3,Irrigated Palay,338539.2,355840.1,428783.4,334959.8,337675.2,347054.9,27.623333333333335,26.453333333333333,26.876666666666665,27.45,27.643333333333334,26.293333333333333,10022.0,12887.0,8280.0,10095.0,10052.0,13084.0,10045.0,38142.0
Albay,2013,4,Irrigated Palay,344721.8,338539.2,355840.1,428783.4,334959.8,337675.2,26.763333333333332,27.623333333333335,26.453333333333333,26.876666666666665,27.45,27.643333333333334,12790.0,10022.0,12887.0,8280.0,10095.0,10052.0,13084.0,52183.0
Albay,2014,1,Irrigated Palay,464020.4,344721.8,338539.2,355840.1,428783.4,334959.8,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,26.876666666666665,27.45,7599.0,12790.0,10022.0,12887.0,8280.0,10095.0,10052.0,31727.0
Albay,2014,2,Irrigated Palay,393886.9,464020.4,344721.8,338539.2,355840.1,428783.4,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,26.876666666666665,13505.0,7599.0,12790.0,10022.0,12887.0,8280.0,10095.0,59644.0
Albay,2014,3,Irrigated Palay,374265.3,393886.9,464020.4,344721.8,338539.2,355840.1,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,8875.0,13505.0,7599.0,12790.0,10022.0,12887.0,8280.0,35969.0
Albay,2014,4,Irrigated Palay,357220.7,374265.3,393886.9,464020.4,344721.8,338539.2,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,12360.0,8875.0,13505.0,7599.0,12790.0,10022.0,12887.0,56447.0
Albay,2015,1,Irrigated Palay,495327.0,357220.7,374265.3,393886.9,464020.4,344721.8,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,7556.0,12360.0,8875.0,13505.0,7599.0,12790.0,10022.0,32342.0
Albay,2015,2,Irrigated Palay,380057.7,495327.0,357220.7,374265.3,393886.9,464020.4,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,12834.0,7556.0,12360.0,8875.0,13505.0,7599.0,12790.0,55661.0
Albay,2015,3,Irrigated Palay,350398.4,380057.7,495327.0,357220.7,374265.3,393886.9,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,9073.0,12834.0,7556.0,12360.0,8875.0,13505.0,7599.0,34198.0
Albay,2015,4,Irrigated Palay,339552.1,350398.4,380057.7,495327.0,357220.7,374265.3,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,11496.0,9073.0,12834.0,7556.0,12360.0,8875.0,13505.0,48229.0
Albay,2016,1,Irrigated Palay,463360.9,339552.1,350398.4,380057.7,495327.0,357220.7,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,7301.0,11496.0,9073.0,12834.0,7556.0,12360.0,8875.0,29496.0
Albay,2016,2,Irrigated Palay,367694.2,463360.9,339552.1,350398.4,380057.7,495327.0,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,13075.0,7301.0,11496.0,9073.0,12834.0,7556.0,12360.0,57477.0
Albay,2016,3,Irrigated Palay,348622.8,367694.2,463360.9,339552.1,350398.4,380057.7,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,9472.0,13075.0,7301.0,11496.0,9073.0,12834.0,7556.0,39089.0
Albay,2016,4,Irrigated Palay,359115.2,348622.8,367694.2,463360.9,339552.1,350398.4,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,11829.0,9472.0,13075.0,7301.0,11496.0,9073.0,12834.0,44533.0
Albay,2017,1,Irrigated Palay,468846.3,359115.2,348622.8,367694.2,463360.9,339552.1,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,9976.0,11829.0,9472.0,13075.0,7301.0,11496.0,9073.0,38583.0
Albay,2017,2,Irrigated Palay,399693.9,468846.3,359115.2,348622.8,367694.2,463360.9,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,12631.0,9976.0,11829.0,9472.0,13075.0,7301.0,11496.0,51731.0
Albay,2017,3,Irrigated Palay,391556.8,399693.9,468846.3,359115.2,348622.8,367694.2,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,9173.0,12631.0,9976.0,11829.0,9472.0,13075.0,7301.0,36850.0
Albay,2017,4,Irrigated Palay,381799.4,391556.8,399693.9,468846.3,359115.2,348622.8,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,12008.0,9173.0,12631.0,9976.0,11829.0,9472.0,13075.0,48025.0
Albay,2018,1,Irrigated Palay,512906.0,381799.4,391556.8,399693.9,468846.3,359115.2,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,8798.0,12008.0,9173.0,12631.0,9976.0,11829.0,9472.0,35897.0
Albay,2018,2,Irrigated Palay,429665.7,512906.0,381799.4,391556.8,399693.9,468846.3,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,12594.0,8798.0,12008.0,9173.0,12631.0,9976.0,11829.0,54385.0
Albay,2018,3,Irrigated Palay,406440.8,429665.7,512906.0,381799.4,391556.8,399693.9,27.646666666666665,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,9239.0,12594.0,8798.0,12008.0,9173.0,12631.0,9976.0,37928.0
